1.0157 1.08068 1.19141 1.33719 1.50374 1.67495 1.83548 1.97218 2.07456 2.13441 
1.01479 1.07596 1.1802 1.31751 1.47464 1.63658 1.78895 1.91923 2.01715 2.07456 
1.01326 1.06801 1.16137 1.28451 1.42577 1.57196 1.71027 1.82926 1.91923 1.97218 
1.01128 1.05776 1.13706 1.2418 1.3623 1.4876 1.6069 1.71027 1.78895 1.83548 
1.00904 1.04614 1.10948 1.19325 1.28991 1.39087 1.4876 1.57196 1.63658 1.67495 
1.00673 1.03414 1.08099 1.143 1.21472 1.28991 1.3623 1.42577 1.47464 1.50374 
1.00453 1.02273 1.0539 1.09517 1.143 1.19325 1.2418 1.28451 1.31751 1.33719 
1.00261 1.01289 1.03054 1.0539 1.08099 1.10948 1.13706 1.16137 1.1802 1.19141 
1.00112 1.00544 1.01289 1.02273 1.03414 1.04614 1.05776 1.06801 1.07596 1.08068 
1.00022 1.00112 1.00261 1.00453 1.00673 1.00904 1.01128 1.01326 1.01479 1.0157 
1.04139 1.21268 1.50261 1.87768 2.28924 2.68199 3.01004 3.25116 3.40644 3.48729 
1.03903 1.20129 1.47585 1.83118 2.22171 2.59607 2.91175 3.14721 3.3015 3.38298 
1.03552 1.18351 1.43412 1.75888 2.11708 2.46326 2.75963 2.98563 3.13738 3.21913 
1.03158 1.163 1.38576 1.67511 1.99601 2.30955 2.58292 2.79656 2.94373 3.02461 
1.02764 1.14262 1.33772 1.59188 1.87563 2.15626 2.40552 2.60489 2.74549 2.82413 
1.02411 1.12427 1.2944 1.51671 1.76656 2.01655 2.24238 2.42667 2.55921 2.63443 
1.02112 1.10879 1.25785 1.45315 1.67395 1.89709 2.10149 2.27101 2.39483 2.4659 
1.01877 1.0966 1.22904 1.40293 1.60044 1.80158 1.98777 2.14408 2.25954 2.32639 
1.01709 1.08793 1.20853 1.36713 1.54785 1.73286 1.90534 2.0513 2.15996 2.22321 
1.01616 1.08306 1.19698 1.34689 1.51799 1.69364 1.85805 1.99778 2.10223 2.16321 
4.90682 4.91317 4.92325 4.93504 4.94646 4.95598 4.96294 4.96747 4.97009 4.97135 
4.54369 4.57289 4.61987 4.676 4.73152 4.77859 4.81346 4.83638 4.84977 4.85625 
3.99095 4.05174 4.15045 4.27016 4.39081 4.49518 4.57395 4.62656 4.65773 4.67296 
3.35999 3.45294 3.60503 3.79193 3.98379 4.15325 4.2838 4.37262 4.42606 4.45249 
2.73938 2.86063 3.06019 3.30803 3.56643 3.79903 3.98177 4.10835 4.18571 4.22444 
2.18872 2.33212 2.56941 2.86687 3.18117 3.46876 3.69864 3.86052 3.96087 4.01163 
1.74102 1.89965 2.16369 2.49768 2.85481 3.18619 3.45501 3.64698 3.76743 3.82892 
1.40836 1.5758 1.85633 2.2144 2.60134 2.9646 3.26283 3.47819 3.61464 3.6848 
1.18746 1.35915 1.64842 2.02043 2.42586 2.80986 3.12786 3.35938 3.50708 3.58342 
1.06947 1.24262 1.53559 1.91417 2.32893 2.72382 3.05252 3.29292 3.44691 3.52673 
1.04879 1.23876 1.56655 2.00536 2.52674 3.09624 3.67553 4.21496 4.65539 4.92869 
1.04859 1.23784 1.56466 2.00265 2.52358 3.09312 3.67291 4.21317 4.65452 4.92852 
1.04765 1.23353 1.55583 1.98989 2.50868 3.07836 3.66047 4.20464 4.65037 4.92768 
1.04544 1.22339 1.53488 1.95936 2.47273 3.04251 3.63005 4.18366 4.64012 4.92562 
1.04204 1.20768 1.50197 1.91064 2.4145 2.98366 3.57953 4.14848 4.62278 4.9221 
1.03816 1.18974 1.4637 1.85277 2.34391 2.91104 3.51626 4.10384 4.60054 4.91759 
1.03457 1.17334 1.42806 1.7977 2.27531 2.83922 3.4528 4.05858 4.5778 4.91303 
1.03171 1.16058 1.39994 1.75349 2.21927 2.77977 3.39976 4.02057 4.55868 4.90932 
1.02964 1.15193 1.38077 1.72305 2.18025 2.73808 3.36248 3.99393 4.54535 4.90684 
1.02845 1.14727 1.37037 1.70647 2.15887 2.71519 3.34206 3.97943 4.53817 4.90554 
1.02845 1.14727 1.37037 1.70647 2.15887 2.71519 3.34206 3.97943 4.53817 4.90554 
1.02964 1.15193 1.38077 1.72305 2.18025 2.73808 3.36248 3.99393 4.54535 4.90684 
1.03171 1.16058 1.39994 1.75349 2.21926 2.77977 3.39976 4.02057 4.55868 4.90932 
1.03457 1.17334 1.42806 1.7977 2.27531 2.83922 3.4528 4.05858 4.5778 4.91303 
1.03816 1.18974 1.4637 1.85277 2.34391 2.91104 3.51626 4.10384 4.60054 4.91759 
1.04204 1.20768 1.50197 1.91064 2.4145 2.98366 3.57953 4.14848 4.62278 4.9221 
1.04544 1.22339 1.53488 1.95936 2.47273 3.04251 3.63005 4.18366 4.64012 4.92562 
1.04765 1.23353 1.55583 1.98989 2.50868 3.07836 3.66047 4.20464 4.65037 4.92768 
1.04859 1.23784 1.56466 2.00265 2.52358 3.09312 3.67291 4.21317 4.65452 4.92852 
1.04879 1.23876 1.56655 2.00536 2.52674 3.09624 3.67553 4.21496 4.65539 4.92869 
1.06946 1.24262 1.53559 1.91417 2.32893 2.72382 3.05252 3.29292 3.44691 3.52673 
1.18746 1.35915 1.64842 2.02043 2.42586 2.80985 3.12786 3.35938 3.50708 3.58342 
1.40836 1.5758 1.85633 2.2144 2.60134 2.9646 3.26283 3.47819 3.61464 3.6848 
1.74102 1.89965 2.16369 2.49768 2.85481 3.18618 3.45501 3.64698 3.76743 3.82892 
2.18872 2.33212 2.56941 2.86687 3.18117 3.46876 3.69864 3.86052 3.96087 4.01163 
2.73937 2.86063 3.06019 3.30803 3.56643 3.79903 3.98177 4.10835 4.18571 4.22444 
3.35999 3.45294 3.60503 3.79193 3.98378 4.15325 4.2838 4.37262 4.42605 4.45249 
3.99095 4.05174 4.15045 4.27016 4.39081 4.49518 4.57395 4.62656 4.65773 4.67296 
4.54369 4.57289 4.61987 4.676 4.73152 4.77859 4.81346 4.83638 4.84977 4.85625 
4.90682 4.91317 4.92325 4.93504 4.94646 4.95598 4.96294 4.96747 4.97009 4.97135 
1.01616 1.08306 1.19698 1.34689 1.51799 1.69364 1.85805 1.99778 2.10223 2.16321 
1.01709 1.08793 1.20853 1.36713 1.54785 1.73286 1.90534 2.0513 2.15996 2.22321 
1.01877 1.0966 1.22904 1.40293 1.60044 1.80158 1.98777 2.14408 2.25954 2.32639 
1.02112 1.10879 1.25785 1.45315 1.67395 1.89709 2.10149 2.27101 2.39483 2.4659 
1.02411 1.12427 1.2944 1.51671 1.76656 2.01655 2.24238 2.42667 2.55921 2.63443 
1.02764 1.14262 1.33772 1.59188 1.87563 2.15626 2.40552 2.60489 2.74549 2.82413 
1.03158 1.163 1.38576 1.67511 1.99601 2.30955 2.58292 2.79655 2.94373 3.02461 
1.03552 1.18351 1.43412 1.75888 2.11708 2.46326 2.75963 2.98563 3.13738 3.21913 
1.03903 1.20129 1.47585 1.83118 2.22171 2.59607 2.91175 3.14721 3.3015 3.38298 
1.04139 1.21268 1.50261 1.87768 2.28924 2.68199 3.01004 3.25115 3.40644 3.48729 
1.00022 1.00112 1.00261 1.00453 1.00673 1.00904 1.01128 1.01326 1.01479 1.0157 
1.00112 1.00544 1.01289 1.02273 1.03414 1.04614 1.05776 1.06801 1.07596 1.08068 
1.00261 1.01289 1.03054 1.0539 1.08099 1.10948 1.13706 1.16137 1.1802 1.19141 
1.00453 1.02273 1.0539 1.09517 1.143 1.19325 1.2418 1.28451 1.31751 1.33719 
1.00673 1.03414 1.08099 1.143 1.21472 1.28991 1.3623 1.42577 1.47464 1.50374 
1.00904 1.04614 1.10948 1.19325 1.28991 1.39087 1.4876 1.57196 1.63658 1.67495 
1.01128 1.05776 1.13706 1.2418 1.3623 1.4876 1.6069 1.71027 1.78895 1.83548 
1.01326 1.06801 1.16137 1.28451 1.42577 1.57196 1.71027 1.82926 1.91923 1.97218 
1.01479 1.07596 1.1802 1.31751 1.47464 1.63658 1.78895 1.91923 2.01715 2.07456 
1.0157 1.08068 1.19141 1.33719 1.50374 1.67495 1.83548 1.97218 2.07456 2.13441 
2.16321 2.22321 2.32639 2.4659 2.63443 2.82413 3.02461 3.21913 3.38298 3.48729 
2.10223 2.15996 2.25954 2.39483 2.55921 2.74549 2.94373 3.13738 3.3015 3.40644 
1.99778 2.0513 2.14408 2.27101 2.42667 2.60489 2.79656 2.98563 3.14721 3.25116 
1.85805 1.90534 1.98777 2.10149 2.24238 2.40552 2.58292 2.75963 2.91175 3.01004 
1.69364 1.73286 1.80158 1.89709 2.01655 2.15626 2.30955 2.46326 2.59607 2.68199 
1.51799 1.54785 1.60044 1.67395 1.76656 1.87563 1.99601 2.11708 2.22171 2.28924 
1.34689 1.36713 1.40293 1.45315 1.51671 1.59188 1.67511 1.75888 1.83118 1.87768 
1.19698 1.20853 1.22904 1.25785 1.2944 1.33772 1.38576 1.43412 1.47585 1.50261 
1.08306 1.08793 1.0966 1.10879 1.12427 1.14262 1.163 1.18351 1.20129 1.21268 
1.01616 1.01709 1.01877 1.02112 1.02411 1.02764 1.03158 1.03552 1.03903 1.04139 
3.52356 3.59426 3.7011 3.82109 3.93886 4.04891 4.14921 4.23548 4.30106 4.33971 
3.41985 3.49235 3.60371 3.73166 3.86001 3.98141 4.09217 4.18705 4.25886 4.30106 
3.25654 3.331 3.44791 3.58644 3.72976 3.86814 3.99543 4.10455 4.18705 4.23548 
3.06207 3.13749 3.25854 3.4065 3.56471 3.72159 3.86834 3.99543 4.09217 4.14921 
2.86095 2.9358 3.05831 3.21225 3.38211 3.5555 3.72159 3.86814 3.98141 4.04891 
2.66995 2.74278 2.86389 3.01969 3.19647 3.38211 3.56471 3.72976 3.86001 3.93886 
2.49971 2.56945 2.68691 2.84088 3.01969 3.21225 3.4065 3.58644 3.73166 3.82109 
