1.97391 1.97391 1.97391 1.97391 1.97391 1.97391 1.97391 1.97391 1.97391 1.97391 
1.86506 1.86506 1.86506 1.86506 1.86506 1.86506 1.86506 1.86506 1.86506 1.86506 
1.67941 1.67941 1.67941 1.67941 1.67941 1.67941 1.67941 1.67941 1.67941 1.67941 
1.4334 1.4334 1.4334 1.4334 1.4334 1.4334 1.4334 1.4334 1.4334 1.4334 
1.14887 1.14887 1.14887 1.14887 1.14887 1.14887 1.14887 1.14887 1.14887 1.14887 
0.851126 0.851126 0.851126 0.851126 0.851126 0.851126 0.851126 0.851126 0.851126 0.851126 
0.566605 0.566605 0.566605 0.566605 0.566605 0.566605 0.566605 0.566605 0.566605 0.566605 
0.32059 0.32059 0.32059 0.32059 0.32059 0.32059 0.32059 0.32059 0.32059 0.32059 
0.134937 0.134937 0.134937 0.134937 0.134937 0.134937 0.134937 0.134937 0.134937 0.134937 
0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 0.0260935 
3.97391 3.97391 3.97391 3.97391 3.97391 3.97391 3.97391 3.97391 3.97391 3.97391 
3.86506 3.86506 3.86506 3.86506 3.86506 3.86506 3.86506 3.86506 3.86506 3.86506 
3.67941 3.67941 3.67941 3.67941 3.67941 3.67941 3.67941 3.67941 3.67941 3.67941 
3.4334 3.4334 3.4334 3.4334 3.4334 3.4334 3.4334 3.4334 3.4334 3.4334 
3.14887 3.14887 3.14887 3.14887 3.14887 3.14887 3.14887 3.14887 3.14887 3.14887 
2.85113 2.85113 2.85113 2.85113 2.85113 2.85113 2.85113 2.85113 2.85113 2.85113 
2.5666 2.5666 2.5666 2.5666 2.5666 2.5666 2.5666 2.5666 2.5666 2.5666 
2.32059 2.32059 2.32059 2.32059 2.32059 2.32059 2.32059 2.32059 2.32059 2.32059 
2.13494 2.13494 2.13494 2.13494 2.13494 2.13494 2.13494 2.13494 2.13494 2.13494 
2.02609 2.02609 2.02609 2.02609 2.02609 2.02609 2.02609 2.02609 2.02609 2.02609 
5.26891 5.24004 5.19392 5.13923 5.08571 5.04157 5.01128 4.99476 4.98834 4.98701 
5.19894 5.17166 5.12809 5.07641 5.02584 4.98414 4.95552 4.93991 4.93384 4.93258 
5.0796 5.05503 5.01579 4.96926 4.92372 4.88617 4.86041 4.84635 4.84088 4.83975 
4.92145 4.90048 4.86699 4.82727 4.78841 4.75636 4.73437 4.72237 4.7177 4.71674 
4.73855 4.72174 4.6949 4.66306 4.63191 4.60623 4.5886 4.57898 4.57524 4.57447 
4.54714 4.53469 4.5148 4.49122 4.46814 4.44911 4.43605 4.42893 4.42616 4.42559 
4.36424 4.35595 4.34271 4.32701 4.31165 4.29898 4.29029 4.28554 4.2837 4.28332 
4.20609 4.2014 4.19391 4.18503 4.17633 4.16917 4.16425 4.16156 4.16052 4.1603 
