1.01591 1.08172 1.19385 1.34146 1.51002 1.68316 1.84531 1.98321 2.08635 2.14659 
1.015 1.07697 1.18258 1.32166 1.48073 1.64454 1.79848 1.92992 2.02858 2.08635 
1.01345 1.06896 1.1636 1.28839 1.43148 1.57941 1.7192 1.83927 1.92992 1.98321 
1.01146 1.05861 1.13906 1.24527 1.3674 1.49426 1.61487 1.7192 1.79848 1.84531 
1.0092 1.04685 1.11115 1.19616 1.29418 1.39644 1.49426 1.57941 1.64454 1.68316 
1.00686 1.03469 1.08228 1.14523 1.218 1.29418 1.3674 1.43148 1.48073 1.51002 
1.00462 1.02311 1.05478 1.0967 1.14523 1.19616 1.24527 1.28839 1.32166 1.34146 
1.00267 1.01311 1.03105 1.05478 1.08228 1.11115 1.13906 1.1636 1.18258 1.19385 
1.00114 1.00554 1.01311 1.02311 1.03469 1.04685 1.05861 1.06896 1.07697 1.08172 
1.00023 1.00114 1.00267 1.00462 1.00686 1.0092 1.01146 1.01345 1.015 1.01591 
1.04158 1.21351 1.50452 1.88097 2.29404 2.68822 3.01752 3.2596 3.41556 3.49679 
1.03921 1.20216 1.47788 1.83468 2.22682 2.60274 2.91975 3.15626 3.31126 3.39314 
1.03571 1.18444 1.43631 1.7627 2.12267 2.47057 2.76842 2.99557 3.1481 3.23027 
1.03178 1.16402 1.38816 1.67928 2.00214 2.31757 2.59258 2.80746 2.95546 3.03678 
1.02786 1.14371 1.34028 1.59635 1.8822 2.16486 2.41586 2.61656 2.75802 2.83711 
1.02433 1.1254 1.29706 1.52134 1.77337 2.02548 2.2531 2.43875 2.57216 2.64783 
1.02135 1.10992 1.26051 1.4578 1.6808 1.90605 2.11224 2.28311 2.40778 2.4793 
1.019 1.09771 1.23166 1.4075 1.60716 1.81036 1.99831 2.1559 2.2722 2.33947 
1.01731 1.089 1.21108 1.37157 1.55437 1.74137 1.91555 2.06276 2.17222 2.23587 
1.01638 1.08412 1.19947 1.35122 1.52436 1.70197 1.86802 2.00897 2.11419 2.17556 
4.90683 4.91321 4.92332 4.93514 4.94658 4.95611 4.96308 4.96762 4.97025 4.97151 
4.54417 4.5734 4.62043 4.67663 4.7322 4.77932 4.81423 4.83719 4.85061 4.85711 
3.99205 4.0529 4.15172 4.27155 4.39234 4.49683 4.5757 4.62841 4.65966 4.67494 
3.36169 3.45475 3.60702 3.79415 3.98625 4.15595 4.28672 4.37572 4.42931 4.45584 
2.74145 2.86288 3.06273 3.31095 3.56977 3.80276 3.98586 4.11275 4.19035 4.22922 
2.19081 2.33448 2.57221 2.87025 3.18518 3.47337 3.70379 3.86612 3.9668 4.01777 
1.74279 1.90179 2.16644 2.50124 2.85924 3.19146 3.46103 3.6536 3.77449 3.83624 
1.40961 1.57751 1.85884 2.21793 2.60599 2.97032 3.26948 3.48559 3.62257 3.69304 
1.18815 1.3604 1.6506 2.02382 2.43058 2.81584 3.13494 3.36731 3.51563 3.59231 
1.0698 1.24356 1.53755 1.91746 2.33366 2.72994 3.05982 3.30116 3.4558 3.53598 
1.04915 1.23899 1.56682 2.0056 2.52697 3.09639 3.67561 4.21488 4.65524 4.92831 
1.04895 1.23807 1.56494 2.00289 2.52382 3.09327 3.67299 4.21308 4.65437 4.92813 
1.04801 1.23376 1.55613 1.99016 2.50895 3.07855 3.66057 4.20457 4.65024 4.92731 
1.0458 1.22364 1.53522 1.9597 2.47309 3.04278 3.63022 4.18365 4.64001 4.92526 
